Chr Pos BRG1 BRG2 BRG3 BRG4 BRG5 BRM1 BRM2 BRM3 BRM4 BRM5 BRM6 BRM7 BRM8 BRM9 BRM10 CHCA1 CHCA2 CHCA3 CHCA4 CHCA5 CHCA6 CHCA7 CHCA8 CHCA9 CHCA10 CHCA11 CHCA12 CHCA13 CHCA14 CHCA15 CHCU1 CHCU2 CHCU3 CHCU4 CHCU5 CHCU6 CHCU7 CHCU8 CHCU9 CHCU10 CHCU11 CHCU12 CHFR1 CHFR2 CHFR3 CHFR4 CHFR5 CHFR6 CHFR7 CHFR8 CHFR9 CHFR10 CHFR11 CHFR12 CHFR3.1 CHFR14 CHFR15 TXL1 TXL2 TXL3 TXL4
25 1323338 1 0 1 0 0 1 1 2 9 2 0 1 2 2 1 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 9 0 0 1 1 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1323613 1 0 0 0 0 0 1 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 9 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1324247 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1324250 1 0 0 0 0 0 9 9 0 0 0 0 1 0 1 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1324536 0 0 1 0 0 1 0 2 1 2 0 1 1 2 0 0 9 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0
25 1324614 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
25 1324618 1 0 1 0 0 1 1 2 1 2 0 1 2 2 1 0 0 0 0 9 0 0 0 0 9 0 1 0 0 0 0 0 0 0 9 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
25 1324789 0 0 0 0 0 0 1 0 0 0 0 0 0 9 1 0 0 0 9 0 0 1 0 9 9 0 0 1 0 1 1 1 1 1 1 1 0 0 2 1 1 2 0 9 9 0 0 1 0 0 0 0 9 2 0 0 0 0 0 0 1
25 1324826 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 2 0 9 0 1 1 2 1 9 1 9 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 9 0 2 1 0 1 1 1 0 1 0 2 1 2 0 0 0 0
25 1324920 0 0 0 0 0 0 0 9 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 1 0 9 1 0 0 0 0 0 0 0 0 0 0 9 0
25 1324957 0 0 1 9 0 1 0 9 1 2 0 1 1 2 0 0 0 0 0 0 0 0 0 9 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 9
25 1325394 0 0 1 0 0 1 1 2 1 2 0 1 2 9 1 0 0 0 0 0 0 0 0 0 0 9 1 9 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1326165 0 0 0 9 0 0 1 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 9 0 0 0 1 9 0 9 0 0 0 0 0 0 9 0 0 0
25 1326332 1 0 0 9 0 0 1 0 0 0 0 0 1 0 1 9 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1327064 1 0 1 0 9 9 1 2 1 2 0 1 2 2 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 1 1 0 0 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 9 0
25 1327121 1 0 1 0 9 1 1 2 1 2 0 1 2 2 9 0 0 0 0 9 0 0 0 0 9 0 1 0 0 0 0 0 0 0 9 0 1 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 9 0
25 1327264 1 0 0 0 0 0 1 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1327471 0 0 0 0 0 0 0 0 0 0 1 0 0 0 9 0 0 1 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1327530 9 0 1 0 0 1 1 2 1 2 0 1 2 2 9 0 0 0 0 0 0 0 0 0 9 0 1 9 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 9 0
25 1328356 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 1328379 0 0 1 0 0 1 0 2 1 2 0 1 1 2 0 0 0 0 0 0 0 0 0 0 9 9 1 9 0 0 0 0 0 9 0 0 1 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1328594 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1328875 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 1 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0
25 1328904 0 0 0 0 0 1 0 1 0 1 0 0 1 9 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0
25 1329314 1 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 9 0
25 1329342 2 1 2 1 2 2 2 2 2 9 1 2 2 2 2 0 2 1 2 9 1 1 1 1 0 2 2 9 1 9 1 0 1 1 1 1 1 1 1 1 1 2 1 9 9 0 1 2 9 1 1 2 1 2 0 1 0 2 2 2 2
25 1329366 0 0 0 0 0 0 0 2 1 2 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1329370 2 1 2 1 2 2 2 2 2 2 1 2 2 2 2 0 2 1 2 1 1 1 1 1 1 2 2 9 1 0 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 0 1 2 1 1 1 2 1 2 0 1 0 2 2 2 2
25 1329524 1 0 0 0 0 0 1 0 0 0 0 0 1 9 1 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1330295 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1330298 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 2 0 0
25 1330362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1330370 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1330609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 1 0 0 0 0 9 9 0 0 0 0
25 1330846 0 0 0 0 0 1 0 2 1 2 0 0 1 2 0 0 0 0 0 0 0 0 0 0 9 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1331352 0 0 0 0 1 0 0 0 0 0 0 0 0 9 9 0 1 0 0 0 9 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0
25 1331596 1 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0 0 9 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0
25 1331983 1 1 1 1 1 1 2 2 1 2 1 1 2 2 2 9 1 1 0 1 1 2 1 1 9 0 1 1 1 9 2 2 2 2 2 2 2 2 2 2 2 2 1 9 1 2 1 1 9 2 2 0 2 2 2 1 2 0 0 0 1
25 1331995 1 9 1 0 0 1 1 2 1 2 0 1 2 2 9 0 0 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1332060 9 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1332102 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1332114 1 0 1 0 0 1 1 2 1 2 0 1 2 2 0 0 0 0 0 0 0 0 0 9 9 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1332302 9 0 1 0 0 1 1 2 1 2 0 1 2 2 1 0 0 0 0 0 0 0 0 0 9 0 1 9 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1332769 9 0 0 0 0 0 0 0 0 0 0 0 0 1 9 0 0 0 0 0 0 0 0 9 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0
25 1332901 1 1 1 1 1 1 2 2 1 2 1 1 2 2 2 2 1 1 0 1 1 2 1 1 9 9 1 1 0 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 2 1 1 2 2 2 0 2 2 2 1 2 1 0 0 1
25 1332921 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 9 0 1 0 1 1 1 1 1 1 1 0 0 2 1 1 2 0 0 0 0 0 1 0 0 0 0 1 2 0 0 9 0 0 9 0
25 1332996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0
25 1333011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1333157 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1333214 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 9 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0
25 1333560 1 0 0 0 0 0 1 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 9 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1333652 0 0 0 0 0 1 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9
25 1333662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1333961 1 0 1 0 0 1 1 2 1 2 0 1 2 2 9 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 1 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1333962 1 0 1 0 0 0 1 2 1 2 0 1 2 2 9 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 1 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1334351 1 0 1 0 0 1 1 2 1 2 0 1 2 2 1 0 0 0 0 0 0 0 0 9 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1334407 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
25 1334977 0 0 0 0 0 1 0 2 1 2 0 0 1 2 0 0 0 0 0 0 0 0 0 9 9 0 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
25 1335501 1 1 1 1 1 1 2 2 1 2 1 1 2 2 9 2 1 1 0 1 1 2 1 1 9 9 1 1 1 2 2 2 2 2 9 2 2 2 2 2 2 2 1 2 1 2 1 1 2 2 2 0 2 2 2 1 2 1 9 0 1
25 1335708 0 0 0 0 0 0 1 0 0 0 0 0 1 9 9 0 0 0 0 0 0 0 0 9 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1335747 9 0 0 0 0 0 1 0 0 0 0 0 1 9 9 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 1336648 1 0 0 9 0 0 1 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 9 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
25 1336673 1 0 1 0 0 1 1 2 1 2 0 1 2 2 9 0 0 0 0 0 0 0 0 9 0 9 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 9 0
25 1338025 1 0 0 0 0 1 9 2 1 2 0 0 2 2 9 0 0 0 0 9 0 0 0 9 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1338166 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 9 0 0 0 0 0 1 9 0 0 0 0 1 1 0 1 0 1 0 0 2 0 0 1 0 0 0 0 0 1 9 0 0 0 0 2 0 0 9 0 0 0 1
25 1338390 1 0 0 0 0 1 1 2 1 2 0 0 2 2 1 0 0 0 0 0 0 0 0 9 9 0 1 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1338406 1 0 1 1 1 1 2 2 1 2 1 1 2 2 2 2 1 1 0 1 1 1 1 1 9 0 2 1 1 0 2 2 1 2 9 2 2 2 2 1 1 1 1 2 9 2 1 1 9 2 2 0 1 2 2 1 2 1 0 0 1
25 1338835 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 9 0 0 0 0 9 0 1 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1339595 9 0 0 0 0 1 9 2 1 2 0 0 2 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0 9 9 0 9 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0 0
25 1340712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1340713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 9 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
25 1340734 1 0 0 0 0 9 1 2 1 2 0 0 2 2 0 0 0 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9
25 1340983 1 0 0 0 0 1 1 2 1 2 0 0 2 2 9 0 0 0 0 9 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 9 0 0 0
25 1341917 1 0 1 9 0 9 1 2 1 2 0 1 2 2 9 0 0 0 0 0 0 0 0 9 0 9 9 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1343448 9 0 1 0 0 1 1 2 1 2 0 1 2 2 1 0 0 0 0 0 0 0 0 0 9 0 1 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1343559 1 0 1 0 0 1 1 2 1 2 0 9 2 2 1 0 0 0 0 0 0 0 0 0 0 0 1 9 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1343802 1 0 1 0 0 1 1 2 1 2 0 1 2 2 9 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1343807 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 9 1 0 0 0 0 0 0 0 1 0 0 0
25 1343885 1 0 1 0 0 0 1 2 1 2 0 1 2 2 9 0 0 0 0 0 0 0 0 0 9 9 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 9 0 0 0
25 1344781 1 0 0 9 0 1 1 9 1 2 0 0 2 2 9 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
25 1345203 0 0 0 0 1 0 0 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 0 9 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 9 0 0 0 0 0 0 0 1 0 0 0
25 1345317 1 0 0 0 0 9 1 2 1 2 0 0 2 2 1 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1346305 1 0 1 9 0 1 1 2 1 2 0 1 2 9 9 0 9 0 0 0 0 0 0 9 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1348365 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1350299 0 0 0 0 0 0 0 0 0 0 0 1 0 0 9 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0
25 1350839 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 9 0 0 0 1 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
25 1351609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 1 0 0 0 0 0 0 9 0
25 1351889 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0
25 1351976 0 0 0 0 1 0 0 0 0 0 0 0 0 0 9 0 1 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 9 0 0 0 0 1 9 0 0
25 1352647 1 0 9 0 0 1 1 2 1 2 0 1 2 2 1 0 0 0 0 0 0 0 0 9 0 0 9 9 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0 0
25 1353299 0 0 0 0 0 1 0 2 1 2 0 0 1 2 9 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 9 0 0 0 0
25 1356923 0 0 0 0 0 0 0 0 0 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 9 9 0 0 0 9 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1357090 0 0 0 0 0 0 0 0 0 0 1 0 0 0 9 0 0 1 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1357139 0 1 0 0 0 0 0 0 0 0 0 0 0 0 9 1 0 0 0 1 1 1 1 0 0 9 0 9 1 1 1 0 0 0 1 0 0 0 0 0 1 0 1 9 1 1 0 0 9 1 1 0 1 0 1 1 0 0 0 0 0
25 1357674 1 0 0 0 0 1 1 2 1 2 0 0 2 2 9 0 0 0 0 0 0 0 0 9 0 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1357975 0 0 1 0 0 0 0 0 0 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1358162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 0 0
25 1358569 0 0 0 0 0 9 0 2 1 2 0 0 1 2 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1358712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1358729 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 9 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1359466 1 0 0 0 9 1 1 2 1 2 0 0 2 2 1 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0
25 1359616 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0
25 1360277 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1362027 0 0 1 0 0 0 0 9 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 9 0 9 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1362176 9 0 0 0 0 1 1 2 1 2 0 0 2 2 1 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1362335 1 0 1 0 9 9 1 9 1 2 0 1 2 2 1 0 0 0 0 0 0 0 0 0 9 0 1 9 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
